coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jul 21 18:20:10 +0000 2017,,,https://twitter.com/i/web/status/888463629695287296,0,888463629695287296,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Cinderella sneaks thru magic portal to monsters ball w/help of Bff/godsister&amp;Princex Charming to save sister… https://t.co/bjN0wpc95f,https://twitter.com/LA_Knight89/status/888463629695287296,Fri Jun 18 03:05:31 +0000 2010,LA_Knight89,False,"Writes YA SSF & fanfic; bi, mixed-race spoonie, autistic Latter-Day Saint; avid reader&book critic, Hamiltrash, part-time gamer. Married w/ fur-babies. She/her",3427,263,687,27,Arizona,LA Knight,12599,Arizona,https://www.youtube.com/user/NightmareDolly,False
,Fri Jul 21 18:25:06 +0000 2017,KidPit YA F MH ownvoices,,,0,888464867908308992,,,,en,,,0,,,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>",A deal with a demon traps Ebba in a deathmatch; throwing a severed head at him accidentally begins a courtship #KidPit #YA #F #MH #ownvoices,https://twitter.com/bookgirl_kt/status/888464867908308992,Wed Jun 08 20:02:00 +0000 2016,bookgirl_kt,False,Economics PhD student at University of Kentucky and writing science fiction and fantasy as a relief from the endless math jargon. Dragons = awesome.,70,104,53,6,"Lexington, KY",Katherine Toran,343,Eastern Time (US & Canada),,False
,Fri Jul 21 18:35:17 +0000 2017,AdPit A F,,https://twitter.com/i/web/status/888467430976126977,2,888467430976126977,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Witches must save our planet from cataclysmic harm, but Betsy confuses hubris for bravery #AdPit #A speculative #F… https://t.co/w01zFkc8Jc",https://twitter.com/BrtFlame/status/888467430976126977,Mon Feb 03 23:37:47 +0000 2014,BrtFlame,False,"Teacher, Priestess, Author of #TheWorking. Witches must save our planet from the forces that will cause cataclysmic harm.",720,339,750,12,"New York, USA",BrightFlame,1467,Eastern Time (US & Canada),http://www.facebook.com/BrightFlame.1,False
,Fri Jul 21 18:42:04 +0000 2017,lesfic ownvoices,,https://www.ylva-publishing.com/product/the-power-of-mercy-by-fiona-zedde/,0,888469138552877058,,,,en,,False,11,887656016447291394,YlvaPublishing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @YlvaPublishing: Now available for pre-order: the ebook of The Power of Mercy by Fiona Zedde #lesfic #ownvoices https://t.co/m5kPA58ioo…,https://twitter.com/_mhollis/status/888469138552877058,Tue Apr 12 01:40:27 +0000 2016,_mhollis,False,Writer. Blogger. Lover of femslash 🇧🇷 She/Her. 👭 • Contact: lillactown@gmail.com https://t.co/FpT8uga5Il,358,561,250,23,bibliosapphic.wordpress.com,Maria Hollis,17279,Brasilia,http://mariahollis.tumblr.com,False
,Fri Jul 21 18:44:18 +0000 2017,lesfic ownvoices,,https://www.ylva-publishing.com/product/the-power-of-mercy-by-fiona-zedde/,0,888469702925729793,,,,en,,False,11,887656016447291394,YlvaPublishing,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @YlvaPublishing: Now available for pre-order: the ebook of The Power of Mercy by Fiona Zedde #lesfic #ownvoices https://t.co/m5kPA58ioo…,https://twitter.com/writerceleste/status/888469702925729793,Sat May 07 20:33:35 +0000 2016,writerceleste,False,"latina, artist, janitor",5166,468,983,4,pacnw ,celeste,1228,Pacific Time (US & Canada),http://www.bellabooks.com/9781594935558e-prod.html,False
,Fri Jul 21 18:45:58 +0000 2017,ownvoices,https://twitter.com/MichaelTavon/status/888257444282892290/photo/1,https://www.amazon.com/God-Woman-Price-Jones-Novel-ebook/dp/B01M9EGXS0/ref=asap_bc?ie=UTF8,0,888470119638347777,,,,en,,False,3,888257444282892290,MichaelTavon,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MichaelTavon: Will she save him? #ownvoices 
 
 https://t.co/FRpF833bPk https://t.co/pPy19cHYde",https://twitter.com/MichaelTavon/status/888470119638347777,Wed Apr 13 04:55:45 +0000 2016,MichaelTavon,False,"I write stuff... Books: God is a Woman (contemporary), Garage Band (humor), Love & Other Things (poetry), From a Cold Dark Place (Short stories)",1143,4743,1832,50,"St Petersburg, FL",I Am You,10198,Pacific Time (US & Canada),https://www.amazon.com/God-Woman-Michael-Tavon/dp/154286514X/ref=asap_bc?ie=UTF8,False
,Fri Jul 21 18:49:52 +0000 2017,,,,0,888471104385413120,,,,en,,,3,888436969461690370,beeZhannaH,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @beeZhannaH: Diverse tween heroine portals to save 4th layer of 3rd planet + AmeliaEarhart +pirates +dog and cat that doesn't die #ownvo…,https://twitter.com/Mayberry_writes/status/888471104385413120,Thu Jul 20 12:37:36 +0000 2017,Mayberry_writes,False,"Writer who wishes she was a red panda who eats, sleeps and balances pencils on her nose. Oh...and writes, yes a red panda that writes. #amwriting #MG #YA #write",55,2,4,0,"Chicago, IL",MayberryBerrymay,40,,,False
,Fri Jul 21 18:50:35 +0000 2017,,,,0,888471284841152515,,,,en,,,3,888436969461690370,beeZhannaH,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @beeZhannaH: Diverse tween heroine portals to save 4th layer of 3rd planet + AmeliaEarhart +pirates +dog and cat that doesn't die #ownvo…,https://twitter.com/HamFiction/status/888471284841152515,Wed Apr 19 14:39:28 +0000 2017,HamFiction,False,"Take the same story, the one story that is everywhere: Man saves day. Switch the genders. Woman saves day. A blog for these stories #amwriting #feminism #blogs",803,216,182,1,,HamFiction,501,,https://hamfiction.net/,False
,Fri Jul 21 18:50:40 +0000 2017,ownvoices,https://twitter.com/ekulhup/status/888471302092214272/photo/1,,0,888471302092214272,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New blog tonight on my experience as an #ownvoices writer. https://t.co/4wDt1WdPLm,https://twitter.com/ekulhup/status/888471302092214272,Wed Mar 15 23:44:51 +0000 2017,ekulhup,False,Avid scribbler | @cbcreative alum | #PitchWars 2017 hopeful 🤠,700,71,244,1,"Vancouver, British Columbia",Luke Hupton,356,Pacific Time (US & Canada),http://www.lukehuptonwrites.wordpress.com,False
,Fri Jul 21 18:59:29 +0000 2017,,,https://twitter.com/i/web/status/888473522611388416,2,888473522611388416,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Born into a world full of color Peachick ventures out to find his own. A search for self leads to the unthinkable… https://t.co/6z7IstVlI1,https://twitter.com/artistdebbie/status/888473522611388416,Tue May 05 23:00:10 +0000 2009,artistdebbie,False,"Freelance Illustrator/Inspirational Artist. Love for animals and humans alike.... 
Life is worth living........ so live it!",288,34,62,3,"Virginia, USA",debbie calderon,64,,http://www.debracalderon.com,False
,Fri Jul 21 19:01:11 +0000 2017,KidPit YA,,https://twitter.com/i/web/status/888473952133185536,0,888473952133185536,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Magical party-teens moonlight as vigilantes in Poe-esque kingdom under threat by necromancy &amp; the mob. #KidPit #YA… https://t.co/zwLAcdWLYt,https://twitter.com/LA_Knight89/status/888473952133185536,Fri Jun 18 03:05:31 +0000 2010,LA_Knight89,False,"Writes YA SSF & fanfic; bi, mixed-race spoonie, autistic Latter-Day Saint; avid reader&book critic, Hamiltrash, part-time gamer. Married w/ fur-babies. She/her",3427,263,687,27,Arizona,LA Knight,12599,Arizona,https://www.youtube.com/user/NightmareDolly,False
,Fri Jul 21 19:12:20 +0000 2017,ownvoices ukyachat,,,2,888476756503670784,,,,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I recently read If I Was Your Girl by Meredith Russo and also George by Alex Gino both #ownvoices trans stories that I loved #ukyachat,https://twitter.com/cloverness/status/888476756503670784,Mon Nov 03 10:05:11 +0000 2008,cloverness,False,UKYA book blogger. Also a #booktuber at @BookishBrits and on https://t.co/vxCvBrPfis,82,2938,867,176,"Wokingham, Berkshire",Michelle,33176,London,http://www.flutteringbutterflies.com,False
,Fri Jul 21 19:12:22 +0000 2017,lesfic ownvoices,,https://www.ylva-publishing.com/product/the-power-of-mercy-by-fiona-zedde/,0,888476762874798082,,,,en,,False,11,887656016447291394,YlvaPublishing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @YlvaPublishing: Now available for pre-order: the ebook of The Power of Mercy by Fiona Zedde #lesfic #ownvoices https://t.co/m5kPA58ioo…,https://twitter.com/fox_salz/status/888476762874798082,Fri Jan 15 18:19:05 +0000 2016,fox_salz,False,"Twitter for Masked Fox Creations on youtube, run by Fox.",257,14,51,1,"Kansas, USA",Fox Salazar,216,Pacific Time (US & Canada),,False
,Fri Jul 21 19:15:07 +0000 2017,,,https://twitter.com/i/web/status/888477456155504640,0,888477456155504640,,,,en,,False,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Labyrinth+Cinderella+Weird West. Cinderella unlocks stolen memories, goes thru dreamworld to save stolen sister… https://t.co/VKh8xaEn2g",https://twitter.com/LA_Knight89/status/888477456155504640,Fri Jun 18 03:05:31 +0000 2010,LA_Knight89,False,"Writes YA SSF & fanfic; bi, mixed-race spoonie, autistic Latter-Day Saint; avid reader&book critic, Hamiltrash, part-time gamer. Married w/ fur-babies. She/her",3427,263,687,27,Arizona,LA Knight,12599,Arizona,https://www.youtube.com/user/NightmareDolly,False
,Fri Jul 21 19:17:44 +0000 2017,,,,0,888478115751657472,,,,en,,,4,888423827578990592,kbarina113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kbarina113: Prince Vael finally meets his estranged brother, only to discover that he must kill him in order to save his kingdom #kidpi…",https://twitter.com/bookgirl_kt/status/888478115751657472,Wed Jun 08 20:02:00 +0000 2016,bookgirl_kt,False,Economics PhD student at University of Kentucky and writing science fiction and fantasy as a relief from the endless math jargon. Dragons = awesome.,70,104,53,6,"Lexington, KY",Katherine Toran,343,Eastern Time (US & Canada),,False
,Fri Jul 21 19:22:14 +0000 2017,AdPit A R ownvoices dis,,,0,888479249744658432,,,,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MY BEST FRIEND’S WEDDING meets NOTTING HILL when Sophie and Charlie must convince the paparazzi they’re in love #AdPit #A #R #ownvoices #dis,https://twitter.com/Despina_Karras/status/888479249744658432,Fri Sep 26 17:49:49 +0000 2008,Despina_Karras,False,"Lover, fighter, dreamer, believer, writer, and certified weather geek.",269,240,215,9,,Despina Karras,13574,Eastern Time (US & Canada),,False
,Fri Jul 21 19:22:16 +0000 2017,ownvoices blackgirlmagic,,,0,888479256082173954,,,,en,,,14,860487355496636419,srmilesauthor,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @srmilesauthor: 16yrold Collette has been resurrected 2 answer the call of her coven #ownvoices #blackgirlmagic Pbk on sale 2day! https:…,https://twitter.com/srmilesauthor/status/888479256082173954,Fri Jan 23 19:37:42 +0000 2009,srmilesauthor,False,"I write stories about girls made of star stuff. Librarian, Reviewer, Wife and Mother. Author of WILLOW BORN, JUNE 2017 via @rochelleandreed",16806,1494,891,129,"Atlanta, GA",Shanna Miles,9759,Eastern Time (US & Canada),http://www.shannamiles.net,False
,Fri Jul 21 19:31:59 +0000 2017,AdPit A F ownvoices,,https://twitter.com/i/web/status/888481700451278848,0,888481700451278848,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VE Schwab + P Brackston meet Sarah A Allen #AdPit #A speculative #F #ownvoices by a real priestess wielding real ma… https://t.co/wzMf9rdxYY,https://twitter.com/BrtFlame/status/888481700451278848,Mon Feb 03 23:37:47 +0000 2014,BrtFlame,False,"Teacher, Priestess, Author of #TheWorking. Witches must save our planet from the forces that will cause cataclysmic harm.",720,339,750,12,"New York, USA",BrightFlame,1467,Eastern Time (US & Canada),http://www.facebook.com/BrightFlame.1,False
,Fri Jul 21 19:40:05 +0000 2017,KidPit YA F MH ownvoices,,,0,888483741387108355,,,,en,,,0,,,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","After selling her heart to a demon, aspie Ebba must fight for her life and her world against Hell’s champions. #KidPit #YA #F #MH #ownvoices",https://twitter.com/bookgirl_kt/status/888483741387108355,Wed Jun 08 20:02:00 +0000 2016,bookgirl_kt,False,Economics PhD student at University of Kentucky and writing science fiction and fantasy as a relief from the endless math jargon. Dragons = awesome.,70,104,53,6,"Lexington, KY",Katherine Toran,343,Eastern Time (US & Canada),,False
,Fri Jul 21 19:40:26 +0000 2017,kidpit ya f ownvoices,,https://twitter.com/kbarina113/status/888469880223047680,0,888483829291204612,,,,und,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#kidpit #ya #f #ownvoices https://t.co/652BxgJLHk,https://twitter.com/AliBabaDeBooks/status/888483829291204612,Wed Nov 12 20:56:13 +0000 2014,AliBabaDeBooks,False,"Official pack mama of #ontheporch ❤️🐺🐺🐺 and aspiring Young Adult writer (#amquerying). Adorably awkward BookTuber, anime lover, and dog lover.",17394,884,569,46,,Ali Labdon,6098,Pacific Time (US & Canada),https://www.youtube.com/channel/UCZoQIrXbR_Z3uTsKf-nqzBA,False
,Fri Jul 21 19:41:10 +0000 2017,ownvoices ukyachat,,,3,888484012171431936,Lauren_E_James,888483835494772737,1563400980,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dreadnought is an #ownvoices trans sci fi duology I've got on my TBR to read next! #ukyachat,https://twitter.com/Lauren_E_James/status/888484012171431936,Tue Jul 02 15:19:24 +0000 2013,Lauren_E_James,False,"Author of The Loneliest Girl in the Universe (7/9/17), The Next Together & The Last Beginning (Walker/Sky Pony) | Rep: @cmlwilson | Bi 🏳️‍🌈| 24yo",8756,2215,282,53,"Berkswell, UK",Lauren James,14981,Casablanca,http://www.laurenejames.co.uk,False
,Fri Jul 21 19:47:13 +0000 2017,Ownvoices,,https://twitter.com/i/web/status/888485533416030210,9,888485533416030210,,,,en,,False,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Barefoot on the Wind is #Ownvoices for asexuality :) Shadows on the Moon has trans chara. Name of the Blade bs gend… https://t.co/mHw6lyojNu,https://twitter.com/ZMarriott/status/888485533416030210,Sun Jan 16 10:19:21 +0000 2011,ZMarriott,False,"#UKYA fantasy writer - SHADOWS ON THE MOON, THE SWAN KINGDOM, BAREFOOT ON THE WIND (Walker Books). Ace-spectrum. Spoonie. Feminist. Agent: Nancy Miles of MSCLA.",1101,2909,1605,182,United Kingdom,Zoë Marriott,61922,London,http://www.zoemarriott.com,False
,Fri Jul 21 19:50:00 +0000 2017,ownvoices ukyachat,,,0,888486236645728256,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's been mentioned a many of times, but more and more #ownvoices when it comes to LGBTQ+ books and for every other story. #ukyachat",https://twitter.com/ireadss/status/888486236645728256,Mon Jan 13 14:09:52 +0000 2014,ireadss,False,"|| 📚 books. books. books. oh yeah, and books. 📚 ||",1712,580,518,21,UK,Warda,8857,London,http://www.instagram.com/i.reads,False
,Fri Jul 21 20:08:25 +0000 2017,RepresentationMatters ownvoices fridayreads,https://twitter.com/SHFCalifornia/status/888490869828890625/photo/1,http://buff.ly/2uGlRnU,1,888490869828890625,,,,en,,False,0,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",Check out @BCBooksAuthors for all kids &amp; YAs #RepresentationMatters #ownvoices  #fridayreads https://t.co/TV5ElEKE8K https://t.co/LURwVHYRha,https://twitter.com/SHFCalifornia/status/888490869828890625,Tue May 27 16:22:02 +0000 2014,SHFCalifornia,False,"Sierra Health Foundation forges
new paths to promote health and racial equity in partnership with communities,
organizations and leaders https://t.co/i0OMgK2LDd",373,1085,946,25,"Sacramento, CA",Sierra Health Fdn,1034,Pacific Time (US & Canada),http://sierrahealth.org,False
,Fri Jul 21 20:12:27 +0000 2017,Writers SFF ownvoices ontheporch amwriting,,,2,888491885504974848,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Writers, esp #SFF &amp; #ownvoices: what are your fav ways of introducing characters' race/sexuality/gender/MI/etc?
#ontheporch #amwriting",https://twitter.com/ChildOfNowhere/status/888491885504974848,Tue May 16 21:58:52 +0000 2017,ChildOfNowhere,False,"Writer of Fantasy and fantasy-flavoured fiction; lover and advocate of unreliable narrators, clever magic systems, LGBTQ casts, diversity, and the Oxford comma.",498,168,349,2,Europe,AC Adams,348,Stockholm,,False
,Fri Jul 21 20:30:23 +0000 2017,KidPit SFF YA ownvoices,,,0,888496399289077762,,,,en,,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Queer Judeo-Mexican Cinderella teams up w/fairygodsister&amp;Princex Charming to save sister from clockwork monsters #KidPit #SFF #YA #ownvoices,https://twitter.com/LA_Knight89/status/888496399289077762,Fri Jun 18 03:05:31 +0000 2010,LA_Knight89,False,"Writes YA SSF & fanfic; bi, mixed-race spoonie, autistic Latter-Day Saint; avid reader&book critic, Hamiltrash, part-time gamer. Married w/ fur-babies. She/her",3427,263,687,27,Arizona,LA Knight,12599,Arizona,https://www.youtube.com/user/NightmareDolly,False
